9.999999999999968914e-01,3.873956819485424087e-04,2.991723666049431272e-04,6.462184317078217832e-02,1.795311093420135515e-03,2.267785937535227430e-03,2.142618283244768944e-04,5.144723537616548202e-04,3.655415390374708220e-03,4.370199200498914305e-03,1.271671169269768058e-04,6.336845208658310920e-03,1.401075443009662698e-03,6.247741430132452674e-04,2.031996085184377063e-02,7.495773637378958486e-03,4.127032925055261481e-02,1.280849543522963319e-02,4.505379920585498785e-03,1.077582999416905156e-02,3.122157209294393419e-03,3.359854343786956160e-03,2.885634334158690417e-02,9.621843181247508037e-03,2.721450540544685659e-02,6.918250001398605327e-04,1.252287644160069401e-02,1.186975232719089061e-03,4.434666048077839863e-04,3.184950507688551549e-03,1.237627170195033889e-03,1.072606549651881035e-02,3.360096661389644791e-03,1.246889851534847132e-03,6.887814815277762751e-03,2.438795169481010328e-02,1.875944091886663908e-03,7.417628747596254762e-03,4.240231666876618719e-03,2.999037966067067892e-02,2.612487963850414208e-02,6.292586750769692044e-04,1.294782036849498504e-02,2.401262860007049010e-03,1.378709964996344996e-02,5.697221244948270577e-03,1.633384864499366415e-02,9.854141073321533162e-03,1.304598666943028278e-03,3.640528816416541765e-04,2.837315345737946495e-03,4.963610295600868333e-02,6.404366867991538766e-04,1.564441704668638076e-03,7.640560707972895819e-03,2.948643286300537455e-03,6.403896222057317046e-03,1.402469385594930272e-03,1.481292894177197502e-03,5.280447869242483943e-04,1.533738249110959753e-02,5.780369075310170038e-04,1.422366152479852264e-02,3.691684375617321299e-03,1.457447866575945286e-03,3.054069201769195070e-03,3.290391945006637675e-02,1.537063315326871876e-02,2.519126161586903584e-02,7.116048025442247085e-03,1.916654111287759144e-02,8.911580634494889030e-04,1.240188002742719821e-03,6.659728999197640602e-03,8.393168206435338121e-04,3.563378592318484916e-02,2.563735943732535147e-02,4.079865970841587038e-03,8.536829854476393406e-03,2.949427142776570639e-03,5.428060044916377218e-03,4.807021794587029500e-04,3.816237317291024285e-04,5.255475224541376195e-02,9.188734564599270599e-03,1.045497489173118077e-02,1.112320296211543116e-03,3.223131607342520633e-02
3.873956819485421376e-04,9.999999999999968914e-01,3.347679543202596725e-02,6.236493035882525104e-04,3.017656467111592099e-03,3.137259627583366666e-03,8.344220889378502551e-03,1.062813830715614305e-02,3.737515406394827794e-03,7.286998196850960272e-03,6.770978788513553476e-03,3.273934048519866555e-03,5.647505957986792904e-03,1.499191875725514392e-02,4.907312549136254743e-04,7.931466834141790226e-03,2.979372532947522582e-03,1.768004913558078356e-04,1.661687005293103429e-03,9.369533986688970747e-04,3.452356171945659708e-03,2.457780687105057867e-03,1.082787889231978835e-03,3.510922879985681959e-04,3.167412867948817294e-04,9.618124584539280292e-03,2.910875533228679795e-04,1.255976389951209485e-02,1.238755969625075261e-02,6.590555729006363633e-03,1.750585534806003334e-03,1.849251337561481695e-03,2.713103176103185115e-03,1.491688530369203285e-02,1.317777074170738355e-03,1.622136856149480237e-03,9.679401343533077656e-03,2.035331141700642572e-03,7.623719299150545636e-03,8.376784263486582128e-04,1.670570453879881507e-04,1.560308593900072531e-02,1.892378962373852816e-03,8.235718742256923838e-03,1.172254644367904481e-03,3.729894841799186438e-03,1.168409382529103690e-03,6.005840281508472486e-04,7.462104587615895615e-04,1.059366428633646325e-03,8.236655070325017355e-03,5.833283239780987254e-04,2.581941805000467077e-02,3.593350967229289039e-02,5.222402001211389616e-03,1.153324415691411040e-03,3.422159545665876337e-03,2.785281197382836332e-03,9.411717002862168835e-03,1.938793679695981209e-03,2.027459349623085810e-03,7.898084143443730512e-03,7.291332095691239632e-04,1.643967746097707789e-04,4.779762898967563484e-03,2.042822876200635612e-03,3.124468802935351924e-03,2.499758754155404503e-04,5.074209746005679637e-04,3.055851713970666062e-03,5.631334961183619451e-04,1.188177859356599579e-02,6.013843119291267456e-03,1.817189887164208720e-03,3.400108880357717816e-04,1.713622055796385889e-03,2.324661769111552876e-04,8.333345146317248930e-03,1.054985147764433105e-03,3.174538621982706411e-03,6.241799633429974837e-04,7.040218212450068819e-03,3.696672033529275082e-03,3.550026965750138568e-04,3.250363793450689303e-03,2.594011450060081559e-04,2.685587402485575814e-02,1.421767708322163289e-03
2.991723666049433440e-04,3.347679543202596725e-02,9.999999999999935607e-01,4.695280902898318529e-04,5.100816620836447560e-03,3.355291549937510723e-03,1.561567932310749252e-02,1.925559814971605083e-02,6.016555008947706111e-03,9.690062999739850955e-03,8.326986767867704947e-03,3.044443003700787482e-03,9.198648468634693792e-03,7.831027166273543672e-02,5.061816705974283605e-04,1.404038710495565667e-02,1.314963066811626049e-03,9.420162085860793455e-04,1.091484724319932795e-03,1.211626257410436435e-03,5.752969362639163628e-03,3.929156041233491936e-03,1.743953008519435284e-03,5.913595304776230653e-06,1.742961581228200671e-04,1.273312232141418816e-02,8.389790240961305864e-04,5.011009410356034172e-02,1.815475488374668211e-02,1.509630157273351113e-02,2.538784250148154020e-03,2.851033332995750111e-03,6.090412145869504752e-03,2.042687657349331887e-02,2.472712628079428918e-03,1.874910695581856685e-03,6.315322115643648253e-03,9.966511394083055198e-04,1.228139482779636200e-02,2.936243277527272703e-03,4.367184665456962838e-04,1.053667047735074719e-02,1.023508155160307359e-03,6.888558454131646705e-03,2.900620071400946375e-03,7.383481372968056511e-03,1.700222662114234682e-03,1.868198746196401494e-03,2.955710075978258689e-03,1.750523556363095057e-03,1.386725293634529475e-02,8.355172058629146362e-04,2.048180469452258803e-02,5.366674347191423278e-02,7.037579578368242592e-03,8.408159012291815254e-04,4.410851119114953499e-03,5.310914359708597023e-03,1.134608892456958132e-02,1.277040644873425395e-03,2.112093601112129040e-03,1.284398167071137270e-02,1.335389972820894781e-03,3.631610461635778717e-04,3.299904486420544240e-03,3.188309432671376873e-03,3.971146429463352084e-03,1.787129987046092523e-04,4.396887408596407074e-04,4.135931210978615463e-03,1.974254879171312730e-04,2.294159585257110265e-02,1.037263380984491598e-02,3.095140348258077021e-03,8.949066823855987649e-04,2.354829637869746729e-03,4.462298162499187567e-04,2.239515944059239372e-02,4.891516972685625020e-03,1.250421147094706378e-02,1.393038868397991625e-03,7.576846440649418792e-03,6.438957646826909235e-03,3.440301651063598019e-05,3.904814349047935028e-03,6.957025818213483440e-04,1.955883333047935338e-02,2.277784066338067997e-03
6.462184317078217832e-02,6.236493035882526188e-04,4.695280902898321240e-04,9.999999999999964473e-01,3.181182898463239851e-03,6.004113800791269391e-03,1.627749496332769592e-04,1.023017770692855218e-03,6.547777682393811881e-03,7.090153130224099813e-03,5.060205119709414818e-04,1.410254068957191541e-02,1.692636864098486090e-03,9.511883418907616605e-05,3.742464685597843982e-02,5.850500190830510046e-03,2.460423494746033155e-02,2.363578022230672024e-02,6.554999192979683170e-03,3.351363705178646984e-02,7.848230573423837370e-03,2.816816614534359796e-03,3.270574120569628290e-02,2.131868129040819654e-02,3.625840269815778366e-02,5.647905489122921575e-04,1.980417319448538396e-02,1.218234033920830017e-03,2.890185987867003345e-04,2.995274693333089319e-03,3.342376251390360119e-03,2.735994108160525601e-02,3.051235311865676744e-03,1.358726945086779873e-03,6.377653049661283387e-03,1.449963495869194957e-02,3.988426676799645265e-05,1.768962269694162454e-02,5.615759494438656366e-03,2.205062095217350318e-02,1.951959332994445545e-02,8.968088797360363211e-05,4.113797786096262676e-02,6.859524993525516938e-04,1.065180352450450889e-02,5.988523303978253096e-03,4.469845001700863824e-02,7.538052500369336190e-03,1.125125498327525118e-03,1.154022350569247233e-03,9.245440891711406489e-04,1.253534330954333108e-02,3.772880778381438997e-04,8.660187771339189315e-04,1.391052315702516473e-02,5.614195255050525614e-03,1.501158453957870779e-02,1.230708406482312499e-03,1.558727014129108242e-03,3.073687571287144079e-04,2.363445237050031122e-02,2.173832707377233719e-03,3.549888625997398017e-02,6.997803510890043301e-03,2.179011815449221397e-03,1.903124395686174326e-03,1.280229610225776422e-02,5.522068981598605292e-02,4.301597649200337298e-02,1.678861247384645303e-02,3.047209066827514731e-02,1.619416807846988564e-03,2.752860992400814940e-03,1.043401820202168040e-02,2.627879294712038259e-03,2.504176763575722414e-02,5.397458680966928102e-02,5.259558321618797681e-03,1.660802886180878443e-02,3.952847899846663113e-03,8.477142249413973860e-03,6.559652693431657165e-04,6.300428462577565072e-04,3.374603551218098574e-02,1.435915003798414989e-02,3.046242170476758104e-02,1.351828027776694587e-03,2.917000323921694477e-02
1.795311093420134865e-03,3.017656467111592532e-03,5.100816620836447560e-03,3.181182898463242020e-03,9.999999999999957812e-01,1.358281828020171597e-02,2.574444805978604121e-03,4.012575235985627042e-02,2.220914229838698642e-02,4.018280494451701573e-02,2.276222077082555931e-02,1.054828225258164220e-02,6.603137447197200520e-03,1.863001410331999912e-03,3.769512750955436326e-03,8.234403018352284484e-03,3.690039253359810121e-03,3.495591814040071611e-03,2.310288207367582405e-02,3.318926693446649749e-03,2.344575799135483959e-02,2.526518708820574277e-02,2.845213801637502989e-03,8.276278283437675867e-03,5.907276732096171379e-03,7.999467613182768139e-03,5.659031640892353207e-03,7.837083824384643779e-03,1.168761750950492694e-03,4.695193993911783020e-02,4.445259014605938003e-02,6.373734870782780775e-03,3.324517831813091767e-02,1.005443514438212650e-02,1.144054514012701577e-02,5.215067873743036569e-03,6.646530304455558480e-02,1.028555503631021877e-02,1.680697421669029648e-02,3.631899457911257154e-03,1.303065893257194944e-03,1.463891541198440380e-03,3.199280247460772886e-03,2.367745136696720442e-04,6.866543844950207150e-03,1.856008549343540065e-02,1.322042205840725029e-02,2.036077227062718306e-03,3.368090393299521222e-03,1.478710776312973374e-03,2.123976187708002429e-03,1.770122967455074877e-03,5.653992120705796098e-03,1.033021949845971434e-02,9.201694201900442391e-03,1.694850637481180866e-02,2.031206025517598088e-02,9.036378558898314206e-03,2.852839336417269459e-02,3.798785040778145886e-03,6.424515403614759236e-03,7.558796551188427804e-02,3.022256532412392893e-03,1.179217437961378560e-02,6.829762616409234058e-03,1.135613669005716437e-03,2.327479798844693873e-03,4.980021561513754171e-03,3.343728080803951876e-03,6.746909984043250250e-03,2.012382326102119326e-03,8.838302429686972772e-03,3.904859933003293482e-02,1.065727584870143976e-02,2.448540930269756544e-03,9.493416857252670940e-03,3.933871236723224599e-03,1.478692674469464681e-02,1.021172742055575502e-03,2.273751902621348048e-02,1.088301904876976499e-02,1.678257214962415936e-02,3.292002375258696982e-03,3.517440823644869471e-03,6.303108241463462914e-03,8.019881623494670361e-03,8.249946674058752580e-03,4.691851628839710693e-03
2.267785937535227430e-03,3.137259627583366666e-03,3.355291549937509422e-03,6.004113800791265054e-03,1.358281828020171077e-02,9.999999999999964473e-01,4.538703807110943127e-04,1.566332414455818417e-02,1.185202841151861315e-02,1.549011684716631101e-02,3.485618010539092825e-03,7.517457639316911001e-03,1.061251873272656262e-03,2.105880910103667420e-03,6.244703666442107982e-03,1.382873570399978207e-02,3.291590405430245420e-03,7.858766268832473745e-04,1.147435601337347920e-02,4.109288935759363229e-03,1.236537859662871150e-02,3.195603967511859676e-03,3.848300242132565111e-03,5.496099514695108532e-03,9.079379324780305349e-03,9.998310138459141558e-03,4.800988761171480837e-03,3.300643385779834533e-03,1.467219694643361137e-03,1.335068397855122824e-02,1.717632374650263777e-02,7.095846742148308357e-03,1.608793181738780650e-02,1.540573577826873618e-02,9.808851160612490697e-04,3.420094306343897123e-03,1.932091051418271047e-02,1.372791065840657000e-02,6.939256090168286449e-03,3.892332254518150996e-03,2.732214851186308240e-03,1.184630451175775010e-03,3.783775351703866190e-03,5.217574758614271658e-04,1.711196850309184289e-03,1.411894146317013189e-02,1.148173927802788666e-02,1.802781370871056783e-03,6.567115356699185919e-03,2.176218610929844637e-03,1.904779674017721951e-03,1.736123906976360775e-03,2.189184548603834504e-03,9.250005988370765819e-03,6.416412263470695591e-03,5.636631326713973170e-03,8.807693009002035348e-03,7.788839380898853783e-03,1.115459473146147851e-02,7.791190512051455845e-04,1.797828307254758368e-02,9.191424239363863921e-03,2.803462111227171191e-03,1.762350264252949411e-02,9.194602533708986364e-03,2.815978006732987662e-03,4.701832375262436116e-03,4.263865451775194007e-03,3.395096143913898818e-03,6.538946767596784219e-03,3.304253722628929402e-03,7.007877161437552592e-03,1.460624849196676470e-02,5.771419826283669813e-03,4.879638948729487710e-03,4.573864643063420624e-03,3.651014950643068774e-03,1.391858500720529433e-02,5.208244160081405491e-03,2.034161926107141277e-02,1.011948402539723270e-02,2.092293243282316011e-03,5.876910909821637247e-03,7.725832049088857297e-04,8.676345447609369946e-03,3.388386364429886617e-03,4.144551101303864393e-03,2.787594278387447652e-03
2.142618283244768944e-04,8.344220889378504286e-03,1.561567932310749252e-02,1.627749496332772845e-04,2.574444805978603253e-03,4.538703807110947464e-04,9.999999999999944489e-01,5.674951757224086513e-03,1.417082549646547307e-03,5.045758456843223855e-03,7.006519277580787464e-03,2.158823544882568571e-03,4.523969403771466863e-02,1.678803797147000038e-02,3.268789514382790837e-04,3.895881166367712485e-03,6.476554285920710320e-04,6.250257796926411528e-04,2.519048064465727321e-03,2.846814347113624548e-04,1.169748436112673070e-03,3.967573175632176617e-03,6.595775890266205059e-04,1.374463153974432952e-04,4.666223057027854386e-04,2.855020477545377588e-03,3.460022805592541449e-04,2.115035898486095078e-02,5.008741058185527291e-03,5.416661065033410646e-03,1.307873128567494953e-03,8.968282933906251758e-04,2.429300166825604668e-03,2.144603823444101234e-03,1.890470370620420636e-03,2.269078214801343706e-03,2.153295933667752435e-03,4.100482230275510052e-04,4.224632214488039175e-03,1.493894997384418279e-03,1.520939164656235872e-04,4.768751986947540079e-03,2.455759050910753219e-04,9.679050711996387002e-03,1.710294624555885098e-03,1.719399279854526633e-03,5.531719959665713478e-04,1.484009226762066482e-03,1.176692810183077462e-04,3.366038204055867705e-04,8.944432639813249680e-03,4.366276194741141822e-04,2.540760663775338928e-03,8.994644024170763905e-03,3.199425980634090956e-03,5.069547118046296682e-04,1.748169651908662841e-03,5.207575322060391688e-04,3.128135056488044047e-03,2.590292762191954198e-03,2.693009497545187023e-03,5.434304829492778328e-03,9.326558705321793359e-04,1.144246750557285344e-04,1.137510425577086372e-03,8.063653658419629201e-04,2.785543766446347061e-03,1.383206431766369942e-04,1.179681861065696687e-04,1.780718772802674429e-03,1.892690840325826976e-04,2.121938153344932534e-03,3.236296796742605536e-03,1.236465680137201727e-03,7.552666850285139370e-04,3.283275373742388162e-03,2.997679188561929472e-04,3.903156217656512245e-03,1.417880069585942095e-03,2.684242279303026332e-03,3.342916720638470802e-04,1.596411841706162418e-02,6.348663508098747370e-04,1.833775951583928949e-04,2.404347873719301591e-03,1.700118732015717168e-03,1.013929739910957376e-02,8.306080445410177248e-04
5.144723537616544950e-04,1.062813830715614999e-02,1.925559814971605083e-02,1.023017770692855218e-03,4.012575235985625655e-02,1.566332414455819111e-02,5.674951757224089982e-03,9.999999999999944489e-01,1.391501266855397351e-02,2.024409911650422791e-02,9.664614655329594600e-03,5.144814508211168619e-03,4.600996918377184622e-03,9.973529652062712927e-03,2.572506454095392810e-03,1.127223649164700060e-02,1.177289886070160153e-03,1.050022286220773709e-03,6.923674374510997188e-03,5.590201890505258012e-04,1.693159536675056809e-02,1.640347017312206168e-02,1.411182794342675162e-03,3.220522697463787214e-03,3.822292201098161698e-03,1.154504353215362461e-02,4.333218085054294129e-03,3.027410647271518152e-02,9.565212874462943049e-03,4.388209594288099147e-02,8.029176952684851862e-03,3.887677746544413934e-03,2.496257915510983333e-02,2.242610978647218214e-02,4.674423016842616310e-03,3.908859090521701884e-03,4.540148686062925321e-02,6.451751220138821595e-03,1.819093034036264184e-02,2.288466754304145905e-03,5.495475868211818727e-04,7.453525187630503273e-04,4.231623650616993877e-04,2.246645061483993049e-03,6.963318851476499143e-03,9.604599300780183868e-03,5.209637379247209626e-03,1.713274486697243597e-06,2.966122328506634077e-03,2.264774550515584722e-03,4.465297524833516073e-03,4.806222654513854758e-04,3.943418433238005116e-03,2.504187097856410554e-02,3.482148881006495202e-03,8.704207434984000472e-03,8.466846267508975135e-03,5.287389807730654041e-03,3.883084306386917067e-02,1.212008630827020490e-03,1.967542599045738003e-03,2.808165422883997578e-02,1.743541737384431221e-03,4.354218142636751346e-03,8.952664664092361765e-03,5.467450807024874446e-03,3.617515481461209409e-03,1.991905211390179210e-03,9.260977196912601123e-04,3.749602436962332520e-03,1.038526343396486279e-03,1.427031171700519560e-02,5.665717268549567281e-02,6.625573205327288211e-03,3.321492174719722305e-03,7.885450364125743891e-03,1.676791829479965358e-03,2.591715154178935235e-02,1.874158002237152204e-03,5.131554092608724138e-02,3.701146903267067256e-03,3.913064799108809458e-03,1.567214688756605068e-03,1.797051694563411156e-03,4.836326965889002627e-03,2.394865385773214516e-03,9.414281464629277799e-03,2.383844901308536466e-03
3.655415390374704750e-03,3.737515406394827794e-03,6.016555008947699172e-03,6.547777682393811881e-03,2.220914229838698642e-02,1.185202841151862009e-02,1.417082549646546874e-03,1.391501266855396657e-02,9.999999999999955591e-01,2.551305474580672569e-02,6.524529398756555819e-03,1.831370850940549147e-02,1.407086028801105481e-03,2.940498371383916832e-03,8.781518780108084343e-03,1.365197991982233100e-02,6.153048470143381195e-03,5.278501665451976188e-03,1.026877815293656543e-02,7.766273850652359069e-03,3.348662414411909122e-02,1.705201429838672234e-02,7.573731374265063598e-03,8.259339170166923177e-03,6.581833211593500141e-03,1.395534286074633784e-02,8.729554621809994600e-03,7.539634082892123640e-03,4.039844003315435500e-03,2.008906100248465318e-02,2.243726857202446925e-02,7.056943548685561812e-03,3.449554522284226793e-03,1.358162782723608755e-02,4.009936591649388739e-03,7.547709509772482575e-03,1.332211525158145948e-02,2.455348506732746988e-02,5.023581654447250439e-02,6.521046566983155698e-03,3.016520958600481511e-03,1.915522752729264568e-03,1.083155386410425414e-02,8.597059290649077933e-04,2.024988026896566359e-02,5.409153290644114209e-02,9.188424624110626618e-03,3.895528735258525169e-03,4.198682310601375804e-03,4.837905994460474021e-03,3.150229009604166904e-03,2.589205977055231232e-03,1.199480005470572770e-02,1.097286881725225739e-02,2.063660192538407587e-02,2.219128341000453294e-02,5.825997426320064787e-02,6.859372720877882079e-02,1.973465706607991851e-02,3.072447226670103546e-03,9.373633438534343526e-03,1.111830739123006138e-02,7.932348100085754444e-03,7.940438764355862641e-03,5.105470626258065345e-03,5.250738690425559192e-03,7.352764669658733328e-03,5.428612575181572704e-03,3.918426252563776344e-03,1.664559496982023074e-02,4.425948219589796728e-03,1.968969641735889356e-02,4.776519027297265046e-02,2.816679194352079280e-02,1.686858420362252449e-03,1.045992479023937112e-02,2.575716991626595103e-03,3.113823035811064815e-02,2.187291180385888146e-03,2.112605686018656850e-02,1.057246127745403198e-02,2.249319292490912191e-03,6.163258104527162551e-03,3.440288600540116447e-03,1.199952895374745490e-02,6.440951938470916745e-03,7.686534142531321022e-03,6.639472569655966057e-03
4.370199200498914305e-03,7.286998196850955935e-03,9.690062999739852689e-03,7.090153130224099813e-03,4.018280494451698104e-02,1.549011684716631795e-02,5.045758456843223855e-03,2.024409911650421057e-02,2.551305474580671528e-02,9.999999999999962252e-01,1.148679090278131518e-02,4.010615422423208232e-02,1.019883213308254120e-02,5.117124784149829075e-03,1.291975364465413126e-02,3.377179011665393943e-02,1.075848039835596882e-02,5.050659041467264396e-03,2.605467306557246454e-02,1.023289908772243538e-02,1.227199437462534772e-02,2.079356464734437304e-02,8.044773651071908047e-03,2.025156973544861225e-02,1.475344498513179482e-02,7.587358803986998280e-03,5.827210999054713292e-03,1.267512946428805964e-02,3.501560247271706065e-03,2.676706790437483052e-02,1.786632628481251567e-02,1.643427203359604238e-02,2.696786515702071993e-02,1.969760357910684684e-02,1.192663285326335011e-02,1.992826940331143479e-02,2.241025579115723393e-02,1.706319455411684297e-02,2.088118006626312612e-02,1.552889522832759210e-02,3.335390558749908464e-03,3.100682262899594459e-03,1.171096651484732597e-02,5.370773383292534557e-03,9.103633081649980044e-03,1.415913357460121987e-02,1.933793891281932256e-02,5.022271815625188943e-03,1.124291029632124711e-02,5.350642855825172954e-03,9.511129766472935579e-03,3.729887004059291838e-03,4.271253439473509696e-03,1.768471273403134092e-02,5.808380933482504976e-02,9.900185556955725177e-03,5.245020514370472842e-02,6.201645362272359234e-03,2.411797351818121063e-02,2.725444648648011215e-03,1.984435456663642336e-02,2.128643833162636306e-02,7.669576468500176152e-03,1.046058907990848885e-02,7.584311263181885837e-03,6.606756790671251649e-03,2.347446510337527006e-02,7.774002736805372266e-03,7.943637643287570702e-03,1.855516978188051155e-02,4.722315107327183098e-03,9.195859210922422561e-03,3.110557714715696254e-02,8.523541355813641501e-03,2.878803843339412718e-03,1.781739244850712514e-02,6.398506481766368971e-03,1.726913354441841908e-02,6.221057538231875191e-03,2.008399985817803032e-02,9.517720718035291294e-03,7.985280291907226671e-03,3.356418258405624924e-03,5.794868798322985737e-03,2.803860074287344711e-02,9.063048192202651995e-03,2.369628646653649737e-02,1.766374086256265394e-02
