1.000000000000000000e+00,2.651738579086277414e-01,3.678244405925629734e-01,4.471438820864813701e-01,4.742700116617903916e-01,4.709346262432962393e-01,4.769048364514404392e-01,3.615609579928711348e-01,4.545269758995327258e-01,2.597205273708786955e-01,4.449719244891479075e-01,6.707368338124531926e-01,3.669719816716350280e-01,3.297968236377957219e-01,3.716809734649795249e-01,2.428925972315941206e-01,2.551073019177250156e-01,4.861674220970582105e-01,4.055438918345786181e-01,3.498203971320300587e-01,3.513050487358604923e-01,3.171519147417820594e-01
2.651738579086277414e-01,1.000000000000000000e+00,5.336081023013233837e-01,2.798579492432923255e-01,2.224146943052087155e-01,4.443951315791337398e-01,4.213068586925069470e-01,5.144764341716979716e-01,4.470955715512887063e-01,5.860792627455669868e-01,4.150785328327785129e-01,3.616133192399179075e-01,4.339939976481632100e-01,3.989281741625031463e-01,3.272046868031365796e-01,7.010948003508024051e-01,4.833949990904358729e-01,3.852477223419795149e-01,6.508130666921165819e-01,7.431337316251300784e-01,7.053622021888450444e-01,3.970747143190485606e-01
3.678244405925629734e-01,5.336081023013233837e-01,1.000000000000000000e+00,3.770016126503044629e-01,3.085129173652133572e-01,3.596998177298249000e-01,5.089394416099711771e-01,4.978950191876004849e-01,2.878161615729440959e-01,4.362455015053485208e-01,5.560603990104333594e-01,5.230804829509949627e-01,5.134237954221521072e-01,6.292615512560638669e-01,3.260054320831810570e-01,4.079900068880813468e-01,3.647467833056883824e-01,3.276856308497059223e-01,5.992971306638281703e-01,4.644974356994547859e-01,5.456960725604917961e-01,3.953512587861842675e-01
4.471438820864813701e-01,2.798579492432923255e-01,3.770016126503044629e-01,1.000000000000000000e+00,7.947413854299855140e-01,3.663578418399600634e-01,6.642615553703770104e-01,5.439665078029489731e-01,3.906994679036053797e-01,3.630491852099660965e-01,4.696123940742438774e-01,5.159692688182638820e-01,6.353029414709175926e-01,4.118895291060483688e-01,4.797399787958351869e-01,3.395263378336654259e-01,4.300829894002847764e-01,5.332108799897060658e-01,4.300128002434316921e-01,3.765916379966792182e-01,3.967577910679804254e-01,5.355102583033151120e-01
4.742700116617903916e-01,2.224146943052087155e-01,3.085129173652133572e-01,7.947413854299855140e-01,1.000000000000000000e+00,3.127334183921682276e-01,5.279161488029304738e-01,4.323126960388267159e-01,3.335121190469044206e-01,3.015022955100470914e-01,3.732204046816569032e-01,4.454160114600281828e-01,5.124833419597641937e-01,3.507976452335945239e-01,4.095196181817976067e-01,2.753883696387247615e-01,3.418047508458521011e-01,4.865419889405317999e-01,3.417489686180925079e-01,2.992929601228284109e-01,3.153198365535074821e-01,4.492116484233024676e-01
4.709346262432962393e-01,4.443951315791337398e-01,3.596998177298249000e-01,3.663578418399600634e-01,3.127334183921682276e-01,1.000000000000000000e+00,4.357404791684864054e-01,4.326041383680577779e-01,6.286207908321510551e-01,3.721223307781058032e-01,5.193791062651917922e-01,6.876567363028981417e-01,3.423768538677575690e-01,2.521474490224134279e-01,5.900569722576948228e-01,3.599040359837064607e-01,3.538881043373739432e-01,5.633382623635754261e-01,4.163908904838015679e-01,4.850910166679596180e-01,5.060583254083712568e-01,5.013368152279412682e-01
4.769048364514404392e-01,4.213068586925069470e-01,5.089394416099711771e-01,6.642615553703770104e-01,5.279161488029304738e-01,4.357404791684864054e-01,1.000000000000000000e+00,7.039993347079056552e-01,4.529022718253865043e-01,4.443770803642493328e-01,5.995545907028286825e-01,5.503110958636616701e-01,7.694868108325443323e-01,5.249989155647671879e-01,4.426637205049950841e-01,4.155847991396297569e-01,5.344917464652977346e-01,5.156401428095408468e-01,6.473546403022923945e-01,5.669327615786832197e-01,5.972915154584813591e-01,5.394957187664416454e-01
3.615609579928711348e-01,5.144764341716979716e-01,4.978950191876004849e-01,5.439665078029489731e-01,4.323126960388267159e-01,4.326041383680577779e-01,7.039993347079056552e-01,1.000000000000000000e+00,3.979898829962038032e-01,4.803119352963995947e-01,4.768658379261631608e-01,4.376991952333524338e-01,6.875729833748590591e-01,4.546056711898263103e-01,5.112078180123426074e-01,4.491913466619462669e-01,6.725486173831408676e-01,4.309995551489494425e-01,6.321170355563423549e-01,6.423033337521961705e-01,6.496829863461794918e-01,6.230337306679756271e-01
4.545269758995327258e-01,4.470955715512887063e-01,2.878161615729440959e-01,3.906994679036053797e-01,3.335121190469044206e-01,6.286207908321510551e-01,4.529022718253865043e-01,3.979898829962038032e-01,1.000000000000000000e+00,3.468662411556512337e-01,4.283181552606773468e-01,5.502330347888515494e-01,3.651251300008420686e-01,2.689006837455474863e-01,4.349621014268750252e-01,4.149271602873355058e-01,3.212412974415518874e-01,6.854744844800401138e-01,4.802561982136248075e-01,5.787155667833980832e-01,4.741978471727913425e-01,3.711491121582537467e-01
2.597205273708786955e-01,5.860792627455669868e-01,4.362455015053485208e-01,3.630491852099660965e-01,3.015022955100470914e-01,3.721223307781058032e-01,4.443770803642493328e-01,4.803119352963995947e-01,3.468662411556512337e-01,1.000000000000000000e+00,3.372404526163582661e-01,3.095417263527422413e-01,5.714583728660186379e-01,4.207190743358601437e-01,2.833537322430448313e-01,8.359486655047423387e-01,6.412414891730577882e-01,4.425777011783584292e-01,5.206421073372794472e-01,5.533210406934669923e-01,7.084322119445966015e-01,3.438599959582384069e-01
4.449719244891479075e-01,4.150785328327785129e-01,5.560603990104333594e-01,4.696123940742438774e-01,3.732204046816569032e-01,5.193791062651917922e-01,5.995545907028286825e-01,4.768658379261631608e-01,4.283181552606773468e-01,3.372404526163582661e-01,1.000000000000000000e+00,6.607558548444658619e-01,4.613493499199310399e-01,3.499074292733711511e-01,5.216555960009857662e-01,3.361612866591691673e-01,3.207154599744940215e-01,4.876505340906859276e-01,5.612692936289541690e-01,4.841484513725168859e-01,4.760377167077947114e-01,5.331087429230568775e-01
6.707368338124531926e-01,3.616133192399179075e-01,5.230804829509949627e-01,5.159692688182638820e-01,4.454160114600281828e-01,6.876567363028981417e-01,5.503110958636616701e-01,4.376991952333524338e-01,5.502330347888515494e-01,3.095417263527422413e-01,6.607558548444658619e-01,1.000000000000000000e+00,4.234571301218915673e-01,3.591253906307723121e-01,5.282113375688440859e-01,2.928612034912352335e-01,2.943739885839046222e-01,5.861832676515011942e-01,4.889736187305478432e-01,4.217865166643383068e-01,4.235765953263421757e-01,4.507178173166860868e-01
3.669719816716350280e-01,4.339939976481632100e-01,5.134237954221521072e-01,6.353029414709175926e-01,5.124833419597641937e-01,3.423768538677575690e-01,7.694868108325443323e-01,6.875729833748590591e-01,3.651251300008420686e-01,5.714583728660186379e-01,4.613493499199310399e-01,4.234571301218915673e-01,1.000000000000000000e+00,5.609362884196129606e-01,3.514926845552984735e-01,5.344321829323813722e-01,5.564063370870180325e-01,5.057908465267139109e-01,6.668489307598288729e-01,5.439890827367104276e-01,6.152782163566669071e-01,4.283811609385483887e-01
3.297968236377957219e-01,3.989281741625031463e-01,6.292615512560638669e-01,4.118895291060483688e-01,3.507976452335945239e-01,2.521474490224134279e-01,5.249989155647671879e-01,4.546056711898263103e-01,2.689006837455474863e-01,4.207190743358601437e-01,3.499074292733711511e-01,3.591253906307723121e-01,5.609362884196129606e-01,1.000000000000000000e+00,2.323979732249875918e-01,3.934692219035530458e-01,3.759530464708270570e-01,3.160229614025266698e-01,5.091165538857429507e-01,4.006271392431336453e-01,4.937685238757412165e-01,2.832346673042164809e-01
3.716809734649795249e-01,3.272046868031365796e-01,3.260054320831810570e-01,4.797399787958351869e-01,4.095196181817976067e-01,5.900569722576948228e-01,4.426637205049950841e-01,5.112078180123426074e-01,4.349621014268750252e-01,2.833537322430448313e-01,5.216555960009857662e-01,5.282113375688440859e-01,3.514926845552984735e-01,2.323979732249875918e-01,1.000000000000000000e+00,2.649945487808824662e-01,4.131812387128087072e-01,4.371827441725237295e-01,3.231431704751882017e-01,3.764584016547184442e-01,3.832719643795556297e-01,7.277084173880262741e-01
2.428925972315941206e-01,7.010948003508024051e-01,4.079900068880813468e-01,3.395263378336654259e-01,2.753883696387247615e-01,3.599040359837064607e-01,4.155847991396297569e-01,4.491913466619462669e-01,4.149271602873355058e-01,8.359486655047423387e-01,3.361612866591691673e-01,2.928612034912352335e-01,5.344321829323813722e-01,3.934692219035530458e-01,2.649945487808824662e-01,1.000000000000000000e+00,5.488507394446671128e-01,4.770041947732285847e-01,5.989304786044465923e-01,6.618918214042892600e-01,6.914008156319448872e-01,3.215804632302883825e-01
2.551073019177250156e-01,4.833949990904358729e-01,3.647467833056883824e-01,4.300829894002847764e-01,3.418047508458521011e-01,3.538881043373739432e-01,5.344917464652977346e-01,6.725486173831408676e-01,3.212412974415518874e-01,6.412414891730577882e-01,3.207154599744940215e-01,2.943739885839046222e-01,5.564063370870180325e-01,3.759530464708270570e-01,4.131812387128087072e-01,5.488507394446671128e-01,1.000000000000000000e+00,3.272243219560835858e-01,4.880962140401651217e-01,5.262079643851217403e-01,6.318330610390452406e-01,5.014103677023077354e-01
4.861674220970582105e-01,3.852477223419795149e-01,3.276856308497059223e-01,5.332108799897060658e-01,4.865419889405317999e-01,5.633382623635754261e-01,5.156401428095408468e-01,4.309995551489494425e-01,6.854744844800401138e-01,4.425777011783584292e-01,4.876505340906859276e-01,5.861832676515011942e-01,5.057908465267139109e-01,3.160229614025266698e-01,4.371827441725237295e-01,4.770041947732285847e-01,3.272243219560835858e-01,1.000000000000000000e+00,5.245220800016886509e-01,5.184096831393945060e-01,4.830296423590537125e-01,3.780616550170794454e-01
4.055438918345786181e-01,6.508130666921165819e-01,5.992971306638281703e-01,4.300128002434316921e-01,3.417489686180925079e-01,4.163908904838015679e-01,6.473546403022923945e-01,6.321170355563423549e-01,4.802561982136248075e-01,5.206421073372794472e-01,5.612692936289541690e-01,4.889736187305478432e-01,6.668489307598288729e-01,5.091165538857429507e-01,3.231431704751882017e-01,5.989304786044465923e-01,4.880962140401651217e-01,5.245220800016886509e-01,1.000000000000000000e+00,7.750703481342239298e-01,7.349215613843327333e-01,3.938302348814493592e-01
3.498203971320300587e-01,7.431337316251300784e-01,4.644974356994547859e-01,3.765916379966792182e-01,2.992929601228284109e-01,4.850910166679596180e-01,5.669327615786832197e-01,6.423033337521961705e-01,5.787155667833980832e-01,5.533210406934669923e-01,4.841484513725168859e-01,4.217865166643383068e-01,5.439890827367104276e-01,4.006271392431336453e-01,3.764584016547184442e-01,6.618918214042892600e-01,5.262079643851217403e-01,5.184096831393945060e-01,7.750703481342239298e-01,1.000000000000000000e+00,7.810500868878331726e-01,4.588080897044878870e-01
3.513050487358604923e-01,7.053622021888450444e-01,5.456960725604917961e-01,3.967577910679804254e-01,3.153198365535074821e-01,5.060583254083712568e-01,5.972915154584813591e-01,6.496829863461794918e-01,4.741978471727913425e-01,7.084322119445966015e-01,4.760377167077947114e-01,4.235765953263421757e-01,6.152782163566669071e-01,4.937685238757412165e-01,3.832719643795556297e-01,6.914008156319448872e-01,6.318330610390452406e-01,4.830296423590537125e-01,7.349215613843327333e-01,7.810500868878331726e-01,1.000000000000000000e+00,4.651143822217822521e-01
3.171519147417820594e-01,3.970747143190485606e-01,3.953512587861842675e-01,5.355102583033151120e-01,4.492116484233024676e-01,5.013368152279412682e-01,5.394957187664416454e-01,6.230337306679756271e-01,3.711491121582537467e-01,3.438599959582384069e-01,5.331087429230568775e-01,4.507178173166860868e-01,4.283811609385483887e-01,2.832346673042164809e-01,7.277084173880262741e-01,3.215804632302883825e-01,5.014103677023077354e-01,3.780616550170794454e-01,3.938302348814493592e-01,4.588080897044878870e-01,4.651143822217822521e-01,1.000000000000000000e+00
